IC1706,20170405,20170404,19:47:57,0,6442.6,1406,6460,6332.4,6341.2,-1,1.28264e+06,6447,1,6442.8,1,6913.65656.89791,1.80339e+09,6299.8,10048,6285.2,
IC1706,20170405,20170404,19:48:16,0,6442.6,1406,6460,6332.4,6341.2,-1,1.28264e+06,6447,1,6443,1,6913.65656.89791,1.80339e+09,6299.8,10048,6285.2,
IC1706,20170405,20170404,19:48:16,500,6442.6,1406,6460,6332.4,6341.2,-1,1.28264e+06,6446.8,1,6443,1,6913.65656.89791,1.80339e+09,6299.8,10048,6285.2,
IC1706,20170405,20170404,19:48:17,0,6442.6,1406,6460,6332.4,6341.2,-1,1.28264e+06,6446.8,1,6443,1,6913.65656.89791,1.80339e+09,6299.8,10048,6285.2,
IC1706,20170405,20170404,19:48:17,500,6442.6,1406,6460,6332.4,6341.2,-1,1.28264e+06,6446.8,1,6443,1,6913.65656.89791,1.80339e+09,6299.8,10048,6285.2,
IC1706,20170405,20170404,19:48:21,500,6442.6,1406,6460,6332.4,6341.2,-1,1.28264e+06,6446.8,1,6443,1,6913.65656.89791,1.80339e+09,6299.8,10048,6285.2,
IC1706,20170405,20170404,19:48:26,0,6442.6,1407,6460,6332.4,6341.2,-1,1.28264e+06,6446.8,1,6442.8,1,6913.65656.89791,1.80467e+09,6299.8,10048,6285.2,
IC1706,20170405,20170404,19:48:31,500,6442.6,1407,6460,6332.4,6341.2,-1,1.28264e+06,6446.6,1,6442.8,1,6913.65656.89791,1.80467e+09,6299.8,10048,6285.2,
IC1706,20170405,20170404,19:48:32,0,6442.6,1407,6460,6332.4,6341.2,-1,1.28264e+06,6446.6,1,6443,1,6913.65656.89791,1.80467e+09,6299.8,10048,6285.2,
IC1706,20170405,20170404,19:48:44,0,6442.6,1407,6460,6332.4,6341.2,-1,1.28264e+06,6446.6,1,6443,1,6913.65656.89791,1.80467e+09,6299.8,10048,6285.2,
IC1706,20170405,20170404,19:48:44,500,6442.6,1407,6460,6332.4,6341.2,-1,1.28264e+06,6446.4,1,6443,1,6913.65656.89791,1.80467e+09,6299.8,10048,6285.2,
IC1706,20170405,20170404,19:48:45,500,6442.6,1407,6460,6332.4,6341.2,-1,1.28264e+06,6446.6,1,6443,1,6913.65656.89791,1.80467e+09,6299.8,10048,6285.2,
IC1706,20170405,20170404,19:48:46,0,6442.6,1407,6460,6332.4,6341.2,-1,1.28264e+06,6446.4,1,6443,1,6913.65656.89791,1.80467e+09,6299.8,10048,6285.2,
IC1706,20170405,20170404,19:48:46,500,6442.6,1407,6460,6332.4,6341.2,-1,1.28264e+06,6446.4,1,6443,1,6913.65656.89791,1.80467e+09,6299.8,10048,6285.2,
IC1706,20170405,20170404,19:48:54,0,6442.6,1407,6460,6332.4,6341.2,-1,1.28264e+06,6446.4,1,6443,1,6913.65656.89791,1.80467e+09,6299.8,10048,6285.2,
IC1706,20170405,20170404,19:48:54,500,6442.6,1407,6460,6332.4,6341.2,-1,1.28264e+06,6446.2,1,6443,1,6913.65656.89791,1.80467e+09,6299.8,10048,6285.2,
IC1706,20170405,20170404,19:48:55,500,6442.6,1407,6460,6332.4,6341.2,-1,1.28264e+06,6446.2,1,6442.6,1,6913.65656.89791,1.80467e+09,6299.8,10048,6285.2,
IC1706,20170405,20170404,19:49:03,500,6442.6,1407,6460,6332.4,6341.2,-1,1.28264e+06,6446,1,6442.6,1,6913.65656.89791,1.80467e+09,6299.8,10048,6285.2,
IC1706,20170405,20170404,19:49:04,0,6442.6,1407,6460,6332.4,6341.2,-1,1.28264e+06,6446,1,6442.6,1,6913.65656.89791,1.80467e+09,6299.8,10048,6285.2,
IC1706,20170405,20170404,19:49:05,0,6442.6,1407,6460,6332.4,6341.2,-1,1.28264e+06,6445.8,3,6442.6,1,6913.65656.89791,1.80467e+09,6299.8,10048,6285.2,
IC1706,20170405,20170404,19:49:05,500,6445.8,1409,6460,6332.4,6341.2,-1,1.28265e+06,6445.8,2,6439.8,1,6913.65656.89790,1.80725e+09,6299.8,10048,6285.2,
IC1706,20170405,20170404,19:49:06,500,6445.8,1410,6460,6332.4,6341.2,-1,1.28265e+06,6445.8,1,6440,2,6913.65656.89790,1.80854e+09,6299.8,10048,6285.2,
